Journal,Volume,Year,Issue,Title,Authors,FileName,URL,DOI
J of Congnitive Neuroscience,28,2016,1,The Role of the Frontal and Parietal Cortex in Proactive and Reactive Inhibitory Control: A Transcranial Direct Current Stimulation Study,,Cai et al_The Role of the Frontal and Parietal Cortex in Proactive and Reactive Inhibitory Control A Transcranial Direct Current Stimulation Study_2016.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00888,https://doi.org/10.1162/jocn_a_00888
J of Congnitive Neuroscience,28,2016,1,Biased Competition during Long-term Memory Formation,,Hutchinson et al_Biased Competition during Long-term Memory Formation_2016.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_00889,https://doi.org/10.1162/jocn_a_00889
J of Congnitive Neuroscience,29,2017,1,Rebalancing Spatial Attention: Endogenous Orienting May Partially Overcome the Left Visual Field Bias in Rapid Serial Visual Presentation,,Śmigasiewicz et al_Rebalancing Spatial Attention Endogenous Orienting May Partially Overcome the Left Visual Field Bias in Rapid Serial Visual Presentation_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01032,https://doi.org/10.1162/jocn_a_01032
J of Congnitive Neuroscience,29,2017,1,Stress and Cognitive Flexibility: Cortisol Increases Are Associated with Enhanced Updating but Impaired Switching,,Goldfarb et al_Stress and Cognitive Flexibility Cortisol Increases Are Associated with Enhanced Updating but Impaired Switching_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01029,https://doi.org/10.1162/jocn_a_01029
J of Congnitive Neuroscience,29,2017,1,Firing Variability of Frontal Pole Neurons during a Cued Strategy Task,,Tsujimoto & Genovesio_Firing Variability of Frontal Pole Neurons during a Cued Strategy Task_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01036,https://doi.org/10.1162/jocn_a_01036
J of Congnitive Neuroscience,29,2017,1,Hippocampal Structure Predicts Statistical Learning and Associative Inference Abilities during Development,,Schlichting et al_Hippocampal Structure Predicts Statistical Learning and Associative Inference Abilities during Development_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01028,https://doi.org/10.1162/jocn_a_01028
J of Congnitive Neuroscience,29,2017,1,Benefits and Costs of Context Reinstatement in Episodic Memory: An ERP Study,,Bramão & Johansson_Benefits and Costs of Context Reinstatement in Episodic Memory An ERP Study_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01035,https://doi.org/10.1162/jocn_a_01035
J of Congnitive Neuroscience,29,2017,1,Reduced Left Lateralization of Language in Congenitally Blind Individuals,,Lane et al_Reduced Left Lateralization of Language in Congenitally Blind Individuals_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01045,https://doi.org/10.1162/jocn_a_01045
J of Congnitive Neuroscience,29,2017,1,Reversing the Standard Neural Signature of the Word–Nonword Distinction,,Graves et al_Reversing the Standard Neural Signature of the Word–Nonword Distinction_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01022,https://doi.org/10.1162/jocn_a_01022
J of Congnitive Neuroscience,29,2017,1,Fluctuations of Attentional Networks and Default Mode Network during the Resting State Reflect Variations in Cognitive States: Evidence from a Novel Resting-state Experience Sampling Method,,Van Calster et al_Fluctuations of Attentional Networks and Default Mode Network during the Resting State Reflect Variations in Cognitive States Evidence from a Novel R_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01025,https://doi.org/10.1162/jocn_a_01025
J of Congnitive Neuroscience,29,2017,1,Frontal Cortex Supports the Early Structuring of Multiple Solution Steps in Symbolic Problem-solving,,Tschentscher & Hauk_Frontal Cortex Supports the Early Structuring of Multiple Solution Steps in Symbolic Problem-solving_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01027,https://doi.org/10.1162/jocn_a_01027
J of Congnitive Neuroscience,29,2017,1,Differentiating Visual from Response Sequencing during Long-term Skill Learning,,Lynch et al_Differentiating Visual from Response Sequencing during Long-term Skill Learning_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01037,https://doi.org/10.1162/jocn_a_01037
J of Congnitive Neuroscience,29,2017,1,The Role of Anterior Cingulate Cortex in the Affective Evaluation of Conflict,,Braem et al_The Role of Anterior Cingulate Cortex in the Affective Evaluation of Conflict_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01023,https://doi.org/10.1162/jocn_a_01023
J of Congnitive Neuroscience,29,2017,1,The Neural Correlates of Similarity- and Rule-based Generalization,,Milton et al_The Neural Correlates of Similarity- and Rule-based Generalization_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01024,https://doi.org/10.1162/jocn_a_01024
J of Congnitive Neuroscience,29,2017,1,Sleep Spindles and Intellectual Ability: Epiphenomenon or Directly Related?,,Fang et al_Sleep Spindles and Intellectual Ability Epiphenomenon or Directly Related_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01034,https://doi.org/10.1162/jocn_a_01034
J of Congnitive Neuroscience,29,2017,1,Rhythmic Activity and Individual Variability in Recognition Memory: Theta Oscillations Correlate with Performance whereas Alpha Oscillations Correlate with ERPs,,Chen & Caplan_Rhythmic Activity and Individual Variability in Recognition Memory Theta Oscillations Correlate with Performance whereas Alpha Oscillations Correlate_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01033,https://doi.org/10.1162/jocn_a_01033
J of Congnitive Neuroscience,29,2017,1,Hierarchies of Attention and Experimental Designs: Effects of Spatial and Intermodal Attention Revisited,,Shrem & Deouell_Hierarchies of Attention and Experimental Designs Effects of Spatial and Intermodal Attention Revisited_2017.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01030,https://doi.org/10.1162/jocn_a_01030
J of Congnitive Neuroscience,30,2018,1,Familiarity Speeds Up Visual Short-term Memory Consolidation: Electrophysiological Evidence from Contralateral Delay Activities,,Xie & Zhang_Familiarity Speeds Up Visual Short-term Memory Consolidation Electrophysiological Evidence from Contralateral Delay Activities_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01188,https://doi.org/10.1162/jocn_a_01188
J of Congnitive Neuroscience,30,2018,1,Got Rhythm? Better Inhibitory Control Is Linked with More Consistent Drumming and Enhanced Neural Tracking of the Musical Beat in Adult Percussionists and Nonpercussionists,,Slater et al_Got Rhythm Better Inhibitory Control Is Linked with More Consistent Drumming and Enhanced Neural Tracking of the Musical Beat in Adult Percussionists_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01189,https://doi.org/10.1162/jocn_a_01189
J of Congnitive Neuroscience,30,2018,1,Logical and Methodological Issues Affecting Genetic Studies of Humans Reported in Top Neuroscience Journals,,Grabitz et al_Logical and Methodological Issues Affecting Genetic Studies of Humans Reported in Top Neuroscience Journals_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01192,https://doi.org/10.1162/jocn_a_01192
J of Congnitive Neuroscience,30,2018,1,Cortical Local Field Potential Power Is Associated with Behavioral Detection of Near-threshold Stimuli in the Rat Whisker System: Dissociation between Orbitofrontal and Somatosensory Cortices,,Rickard et al_Cortical Local Field Potential Power Is Associated with Behavioral Detection of Near-threshold Stimuli in the Rat Whisker System Dissociation between_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01187,https://doi.org/10.1162/jocn_a_01187
J of Congnitive Neuroscience,30,2018,1,Learning Contextual Reward Expectations for Value Adaptation,,Rigoli et al_Learning Contextual Reward Expectations for Value Adaptation_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01191,https://doi.org/10.1162/jocn_a_01191
J of Congnitive Neuroscience,30,2018,1,Cross-language Neighborhood Effects in Learners Indicative of an Integrated Lexicon,,Meade et al_Cross-language Neighborhood Effects in Learners Indicative of an Integrated Lexicon_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01184,https://doi.org/10.1162/jocn_a_01184
J of Congnitive Neuroscience,30,2018,1,Functional Preference for Object Sounds and Voices in the Brain of Early Blind and Sighted Individuals,,Dormal et al_Functional Preference for Object Sounds and Voices in the Brain of Early Blind and Sighted Individuals_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01186,https://doi.org/10.1162/jocn_a_01186
J of Congnitive Neuroscience,30,2018,1,Establishing a Right Frontal Beta Signature for Stopping Action in Scalp EEG: Implications for Testing Inhibitory Control in Other Task Contexts,,Wagner et al_Establishing a Right Frontal Beta Signature for Stopping Action in Scalp EEG Implications for Testing Inhibitory Control in Other Task Contexts_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01183,https://doi.org/10.1162/jocn_a_01183
J of Congnitive Neuroscience,30,2018,1,Occipital Alpha and Gamma Oscillations Support Complementary Mechanisms for Processing Stimulus Value Associations,,Marshall et al_Occipital Alpha and Gamma Oscillations Support Complementary Mechanisms for Processing Stimulus Value Associations_2018.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01185,https://doi.org/10.1162/jocn_a_01185
J of Congnitive Neuroscience,31,2019,1,Conscious Perception: Time for an Update?,,Salti et al_Conscious Perception Time for an Update_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01343,https://doi.org/10.1162/jocn_a_01343
J of Congnitive Neuroscience,31,2019,1,Subgoal- and Goal-related Reward Prediction Errors in Medial Prefrontal Cortex,,Ribas-Fernandes et al_Subgoal- and Goal-related Reward Prediction Errors in Medial Prefrontal Cortex_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01341,https://doi.org/10.1162/jocn_a_01341
J of Congnitive Neuroscience,31,2019,1,The Hippocampus Generalizes across Memories that Share Item and Context Information,,Libby et al_The Hippocampus Generalizes across Memories that Share Item and Context Information_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01345,https://doi.org/10.1162/jocn_a_01345
J of Congnitive Neuroscience,31,2019,1,Testing the Possibility of Model-based Pavlovian Control of Attention to Threat,,Talmi et al_Testing the Possibility of Model-based Pavlovian Control of Attention to Threat_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01329,https://doi.org/10.1162/jocn_a_01329
J of Congnitive Neuroscience,31,2019,1,Spatial Frequency Tolerant Visual Object Representations in the Human Ventral and Dorsal Visual Processing Pathways,,Vaziri-Pashkam et al_Spatial Frequency Tolerant Visual Object Representations in the Human Ventral and Dorsal Visual Processing Pathways_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01335,https://doi.org/10.1162/jocn_a_01335
J of Congnitive Neuroscience,31,2019,1,Development of Prefrontal Cortical Connectivity and the Enduring Effect of Learned Value on Cognitive Control,,Davidow et al_Development of Prefrontal Cortical Connectivity and the Enduring Effect of Learned Value on Cognitive Control_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01331,https://doi.org/10.1162/jocn_a_01331
J of Congnitive Neuroscience,31,2019,1,Individual Differences in Resting-state Brain Rhythms Uniquely Predict Second Language Learning Rate and Willingness to Communicate in Adults,,Prat et al_Individual Differences in Resting-state Brain Rhythms Uniquely Predict Second Language Learning Rate and Willingness to Communicate in Adults_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01337,https://doi.org/10.1162/jocn_a_01337
J of Congnitive Neuroscience,31,2019,1,Conceptual and Perceptual Dimensions of Word Meaning Are Recovered Rapidly and in Parallel during Reading,,Borghesani et al_Conceptual and Perceptual Dimensions of Word Meaning Are Recovered Rapidly and in Parallel during Reading_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01328,https://doi.org/10.1162/jocn_a_01328
J of Congnitive Neuroscience,31,2019,1,Categorization Goals Modulate the Use of Natural Scene Statistics,,De Cesarei et al_Categorization Goals Modulate the Use of Natural Scene Statistics_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01333,https://doi.org/10.1162/jocn_a_01333
J of Congnitive Neuroscience,31,2019,1,Prefrontal and Hippocampal Structure Predict Statistical Learning Ability in Early Childhood,,Finn et al_Prefrontal and Hippocampal Structure Predict Statistical Learning Ability in Early Childhood_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01342,https://doi.org/10.1162/jocn_a_01342
J of Congnitive Neuroscience,31,2019,1,An Analysis of the Brain Systems Involved with Producing Letters by Hand,,Vinci-Booher et al_An Analysis of the Brain Systems Involved with Producing Letters by Hand_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01340,https://doi.org/10.1162/jocn_a_01340
J of Congnitive Neuroscience,31,2019,1,A Varying Role for Abstraction in Models of Category Learning Constructed from Neural Representations in Early Visual Cortex,,Ritchie & de Beeck_A Varying Role for Abstraction in Models of Category Learning Constructed from Neural Representations in Early Visual Cortex_2019.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01339,https://doi.org/10.1162/jocn_a_01339
J of Congnitive Neuroscience,32,2020,1,Individual Alpha Frequency Predicts Perceived Visuotactile Simultaneity,,Migliorati et al_Individual Alpha Frequency Predicts Perceived Visuotactile Simultaneity_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01464,https://doi.org/10.1162/jocn_a_01464
J of Congnitive Neuroscience,32,2020,1,A Tale of Two Positivities and the N400: Distinct Neural Signatures Are Evoked by Confirmed and Violated Predictions at Different Levels of Representation,,Kuperberg et al_A Tale of Two Positivities and the N400 Distinct Neural Signatures Are Evoked by Confirmed and Violated Predictions at Different Levels of Representa_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01465,https://doi.org/10.1162/jocn_a_01465
J of Congnitive Neuroscience,32,2020,1,Syntactic and Semantic Specialization and Integration in 5- to 6-Year-Old Children during Auditory Sentence Processing,,Wang et al_Syntactic and Semantic Specialization and Integration in 5- to 6-Year-Old Children during Auditory Sentence Processing_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01477,https://doi.org/10.1162/jocn_a_01477
J of Congnitive Neuroscience,32,2020,1,Tracking Your Mind's Eye during Recollection: Decoding the Long-Term Recall of Short Audiovisual Clips,,Larzabal et al_Tracking Your Mind's Eye during Recollection Decoding the Long-Term Recall of Short Audiovisual Clips_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01468,https://doi.org/10.1162/jocn_a_01468
J of Congnitive Neuroscience,32,2020,1,Distinct Neural Mechanisms Meet Challenges in Dynamic Visual Attention due to Either Load or Object Spacing,,Mäki-Marttunen et al_Distinct Neural Mechanisms Meet Challenges in Dynamic Visual Attention due to Either Load or Object Spacing_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01469,https://doi.org/10.1162/jocn_a_01469
J of Congnitive Neuroscience,32,2020,1,Slow Endogenous Fluctuations in Cortical fMRI Signals Correlate with Reduced Performance in a Visual Detection Task and Are Suppressed by Spatial Attention,,Bressler et al_Slow Endogenous Fluctuations in Cortical fMRI Signals Correlate with Reduced Performance in a Visual Detection Task and Are Suppressed by Spatial Atte_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01470,https://doi.org/10.1162/jocn_a_01470
J of Congnitive Neuroscience,32,2020,1,Adaptation to Binocular Anticorrelation Results in Increased Neural Excitability,,Rideaux et al_Adaptation to Binocular Anticorrelation Results in Increased Neural Excitability_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01471,https://doi.org/10.1162/jocn_a_01471
J of Congnitive Neuroscience,32,2020,1,The Rapid Emergence of Auditory Object Representations in Cortex Reflect Central Acoustic Attributes,,Ogg et al_The Rapid Emergence of Auditory Object Representations in Cortex Reflect Central Acoustic Attributes_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01472,https://doi.org/10.1162/jocn_a_01472
J of Congnitive Neuroscience,32,2020,1,Predictability Changes What We Remember in Familiar Temporal Contexts,,Kim et al_Predictability Changes What We Remember in Familiar Temporal Contexts_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01473,https://doi.org/10.1162/jocn_a_01473
J of Congnitive Neuroscience,32,2020,1,Neural Dynamics of Serial Dependence in Numerosity Perception,,Fornaciai & Park_Neural Dynamics of Serial Dependence in Numerosity Perception_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01474,https://doi.org/10.1162/jocn_a_01474
J of Congnitive Neuroscience,32,2020,1,Cortical Tracking of Surprisal during Continuous Speech Comprehension,,Weissbart et al_Cortical Tracking of Surprisal during Continuous Speech Comprehension_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01467,https://doi.org/10.1162/jocn_a_01467
J of Congnitive Neuroscience,32,2020,1,Electrophysiological Correlates of Racial In-group Bias in Observing Nonverbal Social Encounters,,Katsumi et al_Electrophysiological Correlates of Racial In-group Bias in Observing Nonverbal Social Encounters_2020.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn_a_01475,https://doi.org/10.1162/jocn_a_01475
